Id	Sku	Company_name	Company_website	Company_industry	Company_revenue	Company_location	Company_webdomain	Company_employee_size	Description	Contact_name
2273.0	Adapt2273	mobiShastra Technologies Pvt Ltd	http://www.mobishastra.com	Telecommunications	$1 - 10M	Dubai,  Dubai, United Arab Emirates	http://www.mobishastra.com	25 - 100	mobiShastra Technologies Pvt Ltd was founded in 2006 and is located at The Binary Tower 606 Business Bay,Dubai, Dubai,United Arab Emirates. mobiShastra Technologies Pvt Ltd has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 71 people working at mobiShastra Technologies Pvt Ltd which includes  This includes . You can visit mobiShastra Technologies Pvt Ltd website	{name:Harpreet Sokhi,title:Chief Operating Officer,email:h*****@mobishastra.com,firstName:Harpreet,lastName:Sokhi,companyName:null,seoPath:harpreet-sokhi/262588655,phone:+9******45},{name:Allabakshu Shaik,title:Chief Operating Officer Chief Operating Officer - KSA Region,email:a*****@mobishastra.com,firstName:Allabakshu,lastName:Shaik,companyName:null,seoPath:allabakshu-shaik/464968680,phone:+9******45},{name:Ishtiaq Ahmad,title:Business Development Manager,email:i*****@mobishastra.com,firstName:Ishtiaq,lastName:Ahmad,companyName:null,seoPath:ishtiaq-ahmad/64873327,phone:+9******45},{name:Aina Kalra,title:Account Executive,email:a*****@mobishastra.com,firstName:Aina,lastName:Kalra,companyName:null,seoPath:aina-kalra/403469832,phone:+9******45},{name:Raymond Ugalino,title:Business Development Manager,email:r*****@mobishastra.com,firstName:Raymond,lastName:Ugalino,companyName:null,seoPath:raymond-ugalino/341247088,phone:+9******45},{name:Rajesh Punjabi,title:Senior Manager Strategic Relationships,email:r*****@mobishastra.com,firstName:Rajesh,lastName:Punjabi,companyName:null,seoPath:rajesh-punjabi/576830426,phone:+9******45},{name:Aqsa Khan,title:Business Development Analyst,email:a*****@mobishastra.com,firstName:Aqsa,lastName:Khan,companyName:null,seoPath:aqsa-khan/966929771,phone:+9******45},{name:Waseem Akhtar,title:Marketing Manager,email:w*****@mobishastra.com,firstName:Waseem,lastName:Akhtar,companyName:null,seoPath:waseem-akhtar/240713756,phone:+9******45},{name:Zumair Khan,title:Senior Business Development Manager,email:z*****@mobishastra.com,firstName:Zumair,lastName:Khan,companyName:null,seoPath:zumair-technologies/439753056,phone:+9******45}
2274.0	Adapt2274	Mobitel	http://www.mobitel.az	Telecommunications		Baku,  Baku City, Azerbaijan	http://www.mobitel.az	25 - 100	Mobitel was founded in 1996 and is located at Mehdi Huseyn 79 10,Baku, Baku City,Azerbaijan. Mobitel has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 1 people working at Mobitel which includes  This includes . You can visit Mobitel website	{name:Nicat Ismayilov,title:Chief Financial Officer,email:n*****@mobitel.az,firstName:Nicat,lastName:Ismayilov,companyName:null,seoPath:nicat-ismayilov/464828420,phone:null}
2292.0	Adapt2292	Montgomery Community Media	http://www.mymcmedia.org	Telecommunications	$0 - 1M	Rockville,  Maryland, United States	http://www.mymcmedia.org	100 - 250	Montgomery Community Media was founded in 1984 and is located at 7548 Standish Place,Rockville, Maryland,United States. Montgomery Community Media has an estimated 100 - 250 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 6 people working at Montgomery Community Media which includes  This includes . You can visit Montgomery Community Media website	{name:Merlyn Reineke,title:Executive Director,email:m*****@mymcmedia.org,firstName:Merlyn,lastName:Reineke,companyName:null,seoPath:merlyn-reineke/139236628,phone:+1******30},{name:Bryan Mctaggart,title:Assistant Controller,email:b*****@mymcmedia.org,firstName:Bryan,lastName:Mctaggart,companyName:null,seoPath:bryan-mctaggart/719367307,phone:+1******30},{name:John Maguire,title:Circulation Director,email:j*****@mymcmedia.org,firstName:John,lastName:Maguire,companyName:null,seoPath:john-maguire/218964237,phone:+1******30},{name:Sonya Burke,title:Public Information Officer,email:s*****@mymcmedia.org,firstName:Sonya,lastName:Burke,companyName:null,seoPath:sonya-burke/560173256,phone:+1******30},{name:Sandy Bernstiel,title:Graphic design artist lead,email:s*****@mymcmedia.org,firstName:Sandy,lastName:Bernstiel,companyName:null,seoPath:sandy-bernstiel/566792403,phone:+1******30},{name:John Curran,title:Salesmgr Real estate, recruitment and Yahoo BT/HJ,email:j*****@mymcmedia.org,firstName:John,lastName:Curran,companyName:null,seoPath:john-curran/584558513,phone:+1******30}
2297.0	Adapt2297	Mosaic NetworX	http://www.mosaicnetworx.com	Telecommunications	$0 - 1M	San Rafael, California, United States	http://www.mosaicnetworx.com	25 - 100	Mosaic NetworX was founded in 2007 and is located at 454 Las Gallinas Avenue,San Rafael,California,United States. Mosaic NetworX has an estimated 25 - 100 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 19 people working at Mosaic NetworX which includes  This includes . You can visit Mosaic NetworX website	{name:Matt Hiles,title:Chief Operating Officer,email:m*****@mosaicnetworx.com,firstName:Matt,lastName:Hiles,companyName:null,seoPath:matt-hiles/215308580,phone:+1******57},{name:Brian Erickson,title:President,email:b*****@mosaicnetworx.com,firstName:Brian,lastName:Erickson,companyName:null,seoPath:brian-erickson/233254354,phone:+1******57},{name:Erik Rothrock,title:Vice President of Sales Managed Velocloud SD-WAN as-a-Service Global Wholesale Carrier Services,email:e*****@mosaicnetworx.com,firstName:Erik,lastName:Rothrock,companyName:null,seoPath:erik-rothrock/678442614,phone:+1******87},{name:Erik Rothrock,title:Vice President of Sales \\\\u003cManaged Velocloud SD-WAN as-a-service | Global Wholesale Carrier Management Services\\\\u003e,email:e*****@mosaicnetworx.com,firstName:Erik,lastName:Rothrock,companyName:null,seoPath:erik-rothrock/594134899,phone:+1******47},{name:Frances Hill,title:Director of Operations and Service Delivery,email:f*****@mosaicnetworx.com,firstName:Frances,lastName:Hill,companyName:null,seoPath:frances-hill/900353753,phone:+1******57},{name:Edie Dodds,title:Director of Client Services,email:e*****@mosaicnetworx.com,firstName:Edie,lastName:Dodds,companyName:null,seoPath:edie-dodds/435925946,phone:+1******57},{name:Josh Gomez,title:Senior Network Engineer and NOC Manager,email:j*****@mosaicnetworx.com,firstName:Josh,lastName:Gomez,companyName:null,seoPath:josh-gomez/350191779,phone:+1******60},{name:Kathi K,title:Manager of Business Operations and Finance,email:k*****@mosaicnetworx.com,firstName:Kathi,lastName:K,companyName:null,seoPath:kathi-keane/977246962,phone:+1******57},{name:Justin Wilson,title:Head of Technology and Engineering,email:j*****@mosaicnetworx.com,firstName:Justin,lastName:Wilson,companyName:null,seoPath:justin-wilson/151701894,phone:+1******57}
2311.0	Adapt2311									
2312.0	Adapt2312	MShift	http://www.mshift.com	Telecommunications	$1 - 10M	Fremont, California, United States	http://www.mshift.com	25 - 100	MShift is located at 40460 Encyclopedia Circle,Fremont,California,United States. MShift has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 14 people working at MShift which includes  This includes . You can visit MShift website	{name:Eric Buchbinder,title:Chief Technology Officer,email:e*****@mshift.com,firstName:Eric,lastName:Buchbinder,companyName:null,seoPath:eric-buchbinder/878780930,phone:+1******40},{name:Xiaomeng Zhou,title:Chief Operating Officer,email:z*****@mshift.com,firstName:Xiaomeng,lastName:Zhou,companyName:null,seoPath:xiaomeng-zhou/203175816,phone:+1******40},{name:Scott Moeller,title:Chief Executive Officer,email:s*****@mshift.com,firstName:Scott,lastName:Moeller,companyName:null,seoPath:scott-moeller/572265460,phone:+1******40},{name:Mathis Dixon,title:Chief Technology Officer/Vice President R and D,email:j*****@mshift.com,firstName:Mathis,lastName:Dixon,companyName:null,seoPath:mathis-dixon/446482682,phone:+1******40},{name:Alan Finke,title:Vice President of Development,email:a*****@mshift.com,firstName:Alan,lastName:Finke,companyName:null,seoPath:alan-finke/628452018,phone:+1******40},{name:Jacqueline Snell,title:Vice President Strategic Initiatives,email:j*****@mshift.com,firstName:Jacqueline,lastName:Snell,companyName:null,seoPath:jacqueline-snell/355940924,phone:+1******40},{name:Catherine Ptak,title:Director of Marketing and Communications,email:c*****@mshift.com,firstName:Catherine,lastName:Ptak,companyName:null,seoPath:catherine-ptak/231457521,phone:+1******40},{name:Jaqueline Snell,title:Director, Customer Service,email:j*****@mshift.com,firstName:Jaqueline,lastName:Snell,companyName:null,seoPath:jaqueline-snell/338336348,phone:+1******40},{name:Michael Griswold,title:Business Development,email:m*****@mshift.com,firstName:Michael,lastName:Griswold,companyName:null,seoPath:michael-griswold/463284073,phone:+1******41}
2316.0	Adapt2316	mtaonline	http://www.mtasolutions.com	Telecommunications		Anchorage,  Alaska, United States	http://www.mtasolutions.com		mtaonline was founded in 2016 and is located at 11108 Old Seward Highway Suite 3,Anchorage, Alaska,United States. mtaonline has an estimated null employees and an estimated annual revenue of more than null. Adapt has contact details of 15 people working at mtaonline which includes  This includes . You can visit mtaonline website	{name:Peter Zells,title:Owner,email:z*****@mtaonline.net,firstName:Peter,lastName:Zells,companyName:null,seoPath:peter-zells/928169114,phone:+1******09},{name:Debbie Rinckey,title:Marketing-Chief Marketing Officer,email:d*****@mtaonline.net,firstName:Debbie,lastName:Rinckey,companyName:null,seoPath:debbie-rinckey/906208548,phone:+1******99},{name:Julie Hodsdon,title:Chief Executive Officer/President,email:j*****@mtaonline.net,firstName:Julie,lastName:Hodsdon,companyName:null,seoPath:julie-hodsdon/852077926,phone:+1******60},{name:Doug Vanwingerden,title:Vice President Marketing,email:d*****@mtaonline.net,firstName:Doug,lastName:Vanwingerden,companyName:null,seoPath:doug-vanwingerden/666639742,phone:+1******60},{name:Carolyn Hanson,title:Director Marketing and Sales,email:c*****@mtaonline.net,firstName:Carolyn,lastName:Hanson,companyName:null,seoPath:carolyn-hanson/961772614,phone:+1******11},{name:Maurice Abell,title:Account Executive,email:m*****@mtaonline.net,firstName:Maurice,lastName:Abell,companyName:null,seoPath:maurice-abell/723960745,phone:+1******13},{name:Trish Sweet,title:Product Manager Postpaid Wireless,email:t*****@mtaonline.net,firstName:Trish,lastName:Sweet,companyName:null,seoPath:trish-sweet/663150063,phone:+1******60},{name:Kurt Smole,title:District Manager-Alaska,email:s*****@mtaonline.net,firstName:Kurt,lastName:Smole,companyName:null,seoPath:kurt-smole/365095512,phone:+1******60},{name:Wayne Mcdonell,title:Pastor,email:w*****@mtaonline.net,firstName:Wayne,lastName:Mcdonell,companyName:null,seoPath:wayne-mcdonell/12462503,phone:+1******60}
2317.0	Adapt2317	MTC Technologies	http://www.mtctech.net	Telecommunications		Mediapolis,  Iowa, United States	http://www.mtctech.net	25 - 100	MTC Technologies is located at 652 Main Street,Mediapolis, Iowa,United States. MTC Technologies has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 3 people working at MTC Technologies which includes  This includes . You can visit MTC Technologies website	{name:Angie Rupe,title:Office Manager,email:a*****@mtctech.net,firstName:Angie,lastName:Rupe,companyName:null,seoPath:angie-rupe/207712748,phone:+1******56},{name:Erik Hightower,title:Tech, FSOB,email:e*****@mtctech.net,firstName:Erik,lastName:Hightower,companyName:null,seoPath:erik-hightower/171814114,phone:+1******56},{name:David Gerling,title:Technician,email:d*****@mtctech.net,firstName:David,lastName:Gerling,companyName:null,seoPath:david-gerling/933832508,phone:+1******56}
2322.0	Adapt2322	MTN Group	http://www.mtn.com	Telecommunications	$50 - 100M	Johannesburg, Gauteng, South Africa	http://www.mtn.com	10K - 50K	MTN Group was founded in 1994 and is located at  ,Johannesburg,Gauteng,South Africa. MTN Group has an estimated 10K - 50K employees and an estimated annual revenue of more than $50 - 100M. Adapt has contact details of 4728 people working at MTN Group which includes  This includes . You can visit MTN Group website	{name:Barnie Barnard,title:General Manager, Information Systems,email:b*****@mtn.com,firstName:Barnie,lastName:Barnard,companyName:null,seoPath:barnie-barnard/751267534,phone:null},{name:Srinivas Rao,title:Chief Digital Officer,email:s*****@mtn.com,firstName:Srinivas,lastName:Rao,companyName:null,seoPath:srinivas-rao/34548133,phone:null},{name:Richard Askham,title:General Manager of Enterprise Information Technology Delivery Transformation,email:r*****@mtn.com,firstName:Richard,lastName:Askham,companyName:null,seoPath:richard-askham/662600018,phone:+2******28},{name:Friedelien Brockerhoff,title:General Manager: Information Security Program,email:f*****@mtn.com,firstName:Friedelien,lastName:Brockerhoff,companyName:null,seoPath:friedelien-brockerhoff/551306816,phone:null},{name:Anders Wigand,title:General Manager: Risk and Compliance, MENA,,email:a*****@mtn.com,firstName:Anders,lastName:Wigand,companyName:null,seoPath:anders-wigand/400966870,phone:null},{name:Krishna Chetty,title:General Manager - Network Deployment,email:k*****@mtn.com,firstName:Krishna,lastName:Chetty,companyName:null,seoPath:krishna-chetty/134929767,phone:null},{name:Adrian Nelson,title:General Manager: Architecture and Project Management,email:a*****@mtn.com,firstName:Adrian,lastName:Nelson,companyName:null,seoPath:adrian-nelson/88091266,phone:+2******01},{name:Mpho Mokete,title:General Manager: Enterprise Commercial Management,email:m*****@mtn.com,firstName:Mpho,lastName:Mokete,companyName:null,seoPath:mpho-mokete/562229458,phone:null},{name:Manny Teixeira,title:General Manager and Group Head: Digital Media and Services,email:m*****@mtn.com,firstName:Manny,lastName:Teixeira,companyName:null,seoPath:manny-teixeira/477486182,phone:null}
2333.0	Adapt2333	MultiPoint Communications	http://www.multipointcom.com	Telecommunications	$0 - 1M	Birmingham, Alabama, United States	http://www.multipointcom.com	25 - 100	MultiPoint Communications was founded in 1997 and is located at 205 20th Street North Suite 1020,Birmingham,Alabama,United States. MultiPoint Communications has an estimated 25 - 100 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 3 people working at MultiPoint Communications which includes  This includes . You can visit MultiPoint Communications website	{name:Josh Sanders,title:Assistant General Manager,email:j*****@multipointcom.com,firstName:Josh,lastName:Sanders,companyName:null,seoPath:josh-sanders/444766441,phone:null},{name:Melanie Kammerer,title:General Manager,email:m*****@multipointcom.com,firstName:Melanie,lastName:Kammerer,companyName:null,seoPath:melanie-kammerer/61073379,phone:null},{name:Stuart Swanepoel,title:Chief Executive Officer,email:s*****@multipointcom.com,firstName:Stuart,lastName:Swanepoel,companyName:null,seoPath:stuart-swanepoel/635675548,phone:+1******01}
2335.0	Adapt2335	Mutare	http://www.mutare.com	Telecommunications	$10 - 50M	Schaumburg, Illinois, United States	http://www.mutare.com	25 - 100	Mutare was founded in 1989 and is located at 2060 East Algonquin Road Suite 701,Schaumburg,Illinois,United States. Mutare has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 33 people working at Mutare which includes  This includes . You can visit Mutare website	{name:Sean Blair,title:President,email:s*****@mutare.com,firstName:Sean,lastName:Blair,companyName:null,seoPath:sean-blair/732459833,phone:null},{name:Ben Crown,title:President,email:b*****@mutare.com,firstName:Ben,lastName:Crown,companyName:null,seoPath:ben-crown/406273220,phone:+1******01},{name:Andrew Reynolds,title:Vice President Sales,email:a*****@mutare.com,firstName:Andrew,lastName:Reynolds,companyName:null,seoPath:andrew-reynolds/526958224,phone:null},{name:Tim Kashin,title:Director, Information Technology Infrastructure,email:t*****@mutare.com,firstName:Tim,lastName:Kashin,companyName:null,seoPath:tim-kashin/747686122,phone:+1******25},{name:Brian Mcdonald,title:Director of Product Development,email:b*****@mutare.com,firstName:Brian,lastName:Mcdonald,companyName:null,seoPath:brian-mcdonald/330190121,phone:+1******11},{name:Aaron Klein,title:Carrier Sales Director,email:a*****@mutare.com,firstName:Aaron,lastName:Klein,companyName:null,seoPath:aaron-klein/40766942,phone:+1******06},{name:Tom Spaid,title:National Director, Business Development,email:t*****@mutare.com,firstName:Tom,lastName:Spaid,companyName:null,seoPath:tom-spaid/253148789,phone:null},{name:Andrew Biggs,title:Director of Small Business Sales,email:a*****@mutare.com,firstName:Andrew,lastName:Biggs,companyName:null,seoPath:andrew-biggs/641840778,phone:null},{name:Brandi Mauricio,title:National Channel Director,email:b*****@mutare.com,firstName:Brandi,lastName:Mauricio,companyName:null,seoPath:brandi-mauricio/315046507,phone:null}
